"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"67228",2007-02-01,"09:51:00","3.502","0.000","236.290","14.800","38.000","0.000","17.000"
"67229",2007-02-01,"09:52:00","3.494","0.000","235.840","14.800","37.000","0.000","17.000"
"67230",2007-02-01,"09:53:00","3.486","0.000","235.610","14.800","37.000","0.000","17.000"
"67231",2007-02-01,"09:54:00","3.492","0.000","236.000","14.800","37.000","0.000","18.000"
"67232",2007-02-01,"09:55:00","3.504","0.000","236.530","14.800","37.000","0.000","17.000"
"67233",2007-02-01,"09:56:00","3.518","0.000","237.180","14.800","38.000","0.000","17.000"
"67234",2007-02-01,"09:57:00","3.520","0.000","236.980","14.800","38.000","0.000","17.000"
"67235",2007-02-01,"09:58:00","3.510","0.000","236.810","14.800","37.000","0.000","17.000"
"67236",2007-02-01,"09:59:00","3.502","0.000","236.860","14.600","37.000","0.000","18.000"
"67237",2007-02-01,"10:00:00","3.520","0.000","237.370","14.800","38.000","0.000","17.000"
"67238",2007-02-01,"10:01:00","3.508","0.000","237.140","14.800","37.000","0.000","17.000"
"67239",2007-02-01,"10:02:00","3.500","0.000","236.930","14.600","37.000","0.000","17.000"
"67240",2007-02-01,"10:03:00","2.368","0.114","237.160","11.000","19.000","0.000","17.000"
"67241",2007-02-01,"10:04:00","1.376","0.112","237.750","5.800","0.000","0.000","18.000"
"67242",2007-02-01,"10:05:00","1.380","0.116","238.340","5.800","0.000","0.000","17.000"
"67243",2007-02-01,"10:06:00","1.378","0.120","237.810","5.800","0.000","0.000","18.000"
"67244",2007-02-01,"10:07:00","1.394","0.148","237.150","5.800","0.000","0.000","17.000"
"67245",2007-02-01,"10:08:00","1.372","0.116","236.940","5.800","1.000","0.000","17.000"
"67246",2007-02-01,"10:09:00","1.358","0.108","236.760","5.600","0.000","0.000","17.000"
"67247",2007-02-01,"10:10:00","1.356","0.110","236.830","5.600","0.000","0.000","17.000"
"67248",2007-02-01,"10:11:00","1.348","0.106","236.060","5.600","0.000","0.000","17.000"
"67249",2007-02-01,"10:12:00","1.352","0.108","236.580","5.600","0.000","0.000","18.000"
"67250",2007-02-01,"10:13:00","1.348","0.106","236.210","5.600","0.000","0.000","17.000"
"67251",2007-02-01,"10:14:00","1.362","0.112","237.570","5.600","0.000","0.000","17.000"
"67252",2007-02-01,"10:15:00","1.358","0.110","237.390","5.600","0.000","0.000","17.000"
"67253",2007-02-01,"10:16:00","1.362","0.112","237.720","5.600","0.000","0.000","18.000"
"67254",2007-02-01,"10:17:00","1.368","0.116","238.370","5.600","0.000","0.000","17.000"
"67255",2007-02-01,"10:18:00","1.344","0.074","238.780","5.600","0.000","0.000","18.000"
"67256",2007-02-01,"10:19:00","1.282","0.000","238.900","5.200","0.000","0.000","17.000"
"67257",2007-02-01,"10:20:00","1.322","0.000","239.140","5.400","0.000","0.000","18.000"
"67258",2007-02-01,"10:21:00","1.360","0.090","239.100","5.600","0.000","0.000","17.000"
"67259",2007-02-01,"10:22:00","1.348","0.086","238.030","5.600","0.000","0.000","17.000"
"67260",2007-02-01,"10:23:00","1.352","0.086","238.230","5.600","0.000","0.000","18.000"
"67261",2007-02-01,"10:24:00","1.356","0.088","238.800","5.600","0.000","0.000","17.000"
"67262",2007-02-01,"10:25:00","1.356","0.088","238.890","5.600","0.000","0.000","18.000"
"67263",2007-02-01,"10:26:00","1.352","0.088","238.550","5.600","0.000","0.000","17.000"
"67264",2007-02-01,"10:27:00","1.356","0.090","239.250","5.600","0.000","0.000","18.000"
"67265",2007-02-01,"10:28:00","1.352","0.088","238.810","5.600","0.000","0.000","17.000"
"67266",2007-02-01,"10:29:00","1.344","0.086","238.300","5.600","0.000","0.000","18.000"
"67267",2007-02-01,"10:30:00","1.344","0.086","238.250","5.600","0.000","0.000","17.000"
"67268",2007-02-01,"10:31:00","1.342","0.086","238.250","5.600","0.000","0.000","17.000"
"67269",2007-02-01,"10:32:00","1.288","0.000","238.140","5.400","0.000","0.000","18.000"
"67270",2007-02-01,"10:33:00","1.266","0.000","237.400","5.200","0.000","0.000","17.000"
"67271",2007-02-01,"10:34:00","1.262","0.000","237.050","5.200","0.000","0.000","17.000"
"67272",2007-02-01,"10:35:00","1.276","0.000","238.340","5.200","0.000","0.000","18.000"
"67273",2007-02-01,"10:36:00","1.278","0.000","238.570","5.200","0.000","0.000","17.000"
"67274",2007-02-01,"10:37:00","1.286","0.000","238.520","5.400","0.000","0.000","18.000"
"67275",2007-02-01,"10:38:00","1.310","0.000","238.690","5.400","0.000","0.000","17.000"
"67276",2007-02-01,"10:39:00","1.280","0.000","238.660","5.200","0.000","0.000","18.000"
"67277",2007-02-01,"10:40:00","1.286","0.000","239.260","5.400","0.000","0.000","17.000"
"67278",2007-02-01,"10:41:00","1.284","0.000","239.180","5.400","0.000","0.000","18.000"
"67279",2007-02-01,"10:42:00","1.290","0.000","239.650","5.400","0.000","0.000","17.000"
"67280",2007-02-01,"10:43:00","1.302","0.000","239.110","5.400","0.000","0.000","18.000"
"67281",2007-02-01,"10:44:00","1.392","0.118","239.060","5.800","0.000","0.000","17.000"
"67282",2007-02-01,"10:45:00","1.400","0.122","239.870","5.800","0.000","0.000","18.000"
"67283",2007-02-01,"10:46:00","1.394","0.122","239.690","5.800","0.000","0.000","17.000"
"67284",2007-02-01,"10:47:00","1.400","0.124","240.310","5.800","0.000","0.000","18.000"
"67285",2007-02-01,"10:48:00","1.402","0.126","240.650","5.800","0.000","0.000","18.000"
"67286",2007-02-01,"10:49:00","1.406","0.128","241.270","5.800","0.000","0.000","18.000"
"67287",2007-02-01,"10:50:00","1.406","0.130","241.420","5.800","0.000","0.000","18.000"
"67288",2007-02-01,"10:51:00","1.400","0.128","240.880","5.800","0.000","0.000","17.000"
"67289",2007-02-01,"10:52:00","1.410","0.128","241.100","5.800","0.000","0.000","18.000"
"67290",2007-02-01,"10:53:00","1.406","0.128","241.000","5.800","0.000","0.000","18.000"
"67291",2007-02-01,"10:54:00","1.396","0.124","240.190","5.800","0.000","0.000","18.000"
"67292",2007-02-01,"10:55:00","1.386","0.122","239.640","5.800","0.000","0.000","17.000"
"67293",2007-02-01,"10:56:00","1.366","0.114","238.130","5.600","0.000","0.000","18.000"
"67294",2007-02-01,"10:57:00","1.370","0.116","238.560","5.600","0.000","0.000","17.000"
"67295",2007-02-01,"10:58:00","1.372","0.116","238.760","5.600","0.000","0.000","18.000"
"67296",2007-02-01,"10:59:00","1.328","0.050","239.180","5.400","0.000","0.000","17.000"
"67297",2007-02-01,"11:00:00","1.280","0.000","238.740","5.200","0.000","0.000","17.000"
"67298",2007-02-01,"11:01:00","1.276","0.000","238.440","5.200","0.000","0.000","18.000"
"67299",2007-02-01,"11:02:00","1.282","0.000","238.950","5.200","0.000","0.000","17.000"
"67300",2007-02-01,"11:03:00","1.278","0.000","238.520","5.200","0.000","0.000","18.000"
"67301",2007-02-01,"11:04:00","1.270","0.000","237.860","5.200","0.000","0.000","17.000"
"67302",2007-02-01,"11:05:00","1.270","0.000","237.690","5.200","0.000","0.000","18.000"
"67303",2007-02-01,"11:06:00","1.274","0.000","238.160","5.200","0.000","0.000","17.000"
"67304",2007-02-01,"11:07:00","1.328","0.000","238.370","5.600","0.000","0.000","17.000"
"67305",2007-02-01,"11:08:00","1.364","0.090","239.000","5.600","0.000","0.000","18.000"
"67306",2007-02-01,"11:09:00","1.366","0.090","239.100","5.600","0.000","0.000","17.000"
"67307",2007-02-01,"11:10:00","1.362","0.090","238.870","5.600","0.000","0.000","18.000"
"67308",2007-02-01,"11:11:00","1.364","0.090","239.120","5.600","0.000","0.000","17.000"
"67309",2007-02-01,"11:12:00","1.364","0.090","239.230","5.600","0.000","0.000","18.000"
"67310",2007-02-01,"11:13:00","1.360","0.090","238.870","5.600","0.000","0.000","17.000"
"67311",2007-02-01,"11:14:00","1.354","0.088","238.700","5.600","0.000","0.000","18.000"
"67312",2007-02-01,"11:15:00","1.430","0.198","237.860","6.000","0.000","0.000","17.000"
"67313",2007-02-01,"11:16:00","1.422","0.204","237.830","6.000","0.000","2.000","17.000"
"67314",2007-02-01,"11:17:00","1.418","0.204","237.830","6.000","0.000","1.000","18.000"
"67315",2007-02-01,"11:18:00","1.402","0.176","238.130","5.800","0.000","1.000","17.000"
"67316",2007-02-01,"11:19:00","1.362","0.106","238.750","5.600","0.000","2.000","18.000"
"67317",2007-02-01,"11:20:00","1.358","0.104","238.350","5.600","0.000","1.000","17.000"
"67318",2007-02-01,"11:21:00","1.364","0.108","238.950","5.600","0.000","2.000","18.000"
"67319",2007-02-01,"11:22:00","1.370","0.108","238.830","5.600","0.000","1.000","17.000"
"67320",2007-02-01,"11:23:00","1.366","0.106","238.400","5.600","0.000","1.000","17.000"
"67321",2007-02-01,"11:24:00","1.398","0.126","238.990","5.800","0.000","2.000","18.000"
"67322",2007-02-01,"11:25:00","1.484","0.242","239.320","6.200","0.000","1.000","18.000"
"67323",2007-02-01,"11:26:00","1.474","0.238","238.870","6.200","0.000","2.000","17.000"
"67324",2007-02-01,"11:27:00","1.478","0.242","239.490","6.200","0.000","1.000","18.000"
"67325",2007-02-01,"11:28:00","1.488","0.248","240.610","6.200","0.000","1.000","17.000"
"67326",2007-02-01,"11:29:00","1.490","0.250","241.020","6.200","0.000","2.000","18.000"
"67327",2007-02-01,"11:30:00","1.476","0.246","240.240","6.200","0.000","1.000","18.000"
"67328",2007-02-01,"11:31:00","1.476","0.250","240.920","6.200","0.000","1.000","18.000"
"67329",2007-02-01,"11:32:00","1.468","0.246","240.320","6.200","0.000","1.000","17.000"
"67330",2007-02-01,"11:33:00","1.464","0.244","240.030","6.200","0.000","2.000","18.000"
"67331",2007-02-01,"11:34:00","1.462","0.244","240.010","6.000","0.000","1.000","18.000"
"67332",2007-02-01,"11:35:00","1.458","0.244","239.900","6.000","0.000","1.000","17.000"
"67333",2007-02-01,"11:36:00","1.450","0.238","239.080","6.000","0.000","1.000","18.000"
"67334",2007-02-01,"11:37:00","1.452","0.238","238.840","6.000","0.000","2.000","17.000"
"67335",2007-02-01,"11:38:00","1.446","0.236","238.420","6.000","0.000","1.000","18.000"
"67336",2007-02-01,"11:39:00","1.440","0.232","237.900","6.000","0.000","1.000","17.000"
"67337",2007-02-01,"11:40:00","1.378","0.140","238.370","5.800","0.000","1.000","17.000"
"67338",2007-02-01,"11:41:00","1.352","0.104","238.420","5.600","0.000","1.000","18.000"
"67339",2007-02-01,"11:42:00","1.350","0.104","238.110","5.600","0.000","2.000","17.000"
"67340",2007-02-01,"11:43:00","1.348","0.096","238.530","5.600","0.000","1.000","18.000"
"67341",2007-02-01,"11:44:00","1.280","0.000","238.170","5.400","0.000","0.000","17.000"
"67342",2007-02-01,"11:45:00","1.276","0.000","238.430","5.200","0.000","0.000","17.000"
"67343",2007-02-01,"11:46:00","1.280","0.000","238.850","5.200","0.000","0.000","18.000"
"67344",2007-02-01,"11:47:00","1.290","0.000","239.860","5.400","0.000","0.000","18.000"
"67345",2007-02-01,"11:48:00","1.290","0.000","239.750","5.400","0.000","0.000","17.000"
"67346",2007-02-01,"11:49:00","1.292","0.000","239.880","5.400","0.000","0.000","18.000"
"67347",2007-02-01,"11:50:00","1.292","0.000","239.920","5.400","0.000","0.000","17.000"
"67348",2007-02-01,"11:51:00","1.302","0.000","240.820","5.400","0.000","0.000","18.000"
"67349",2007-02-01,"11:52:00","1.306","0.000","240.540","5.400","0.000","0.000","18.000"
"67350",2007-02-01,"11:53:00","1.292","0.000","239.260","5.400","0.000","0.000","17.000"
"67351",2007-02-01,"11:54:00","1.378","0.072","240.710","5.800","0.000","0.000","18.000"
"67352",2007-02-01,"11:55:00","1.390","0.100","241.460","5.600","0.000","0.000","18.000"
"67353",2007-02-01,"11:56:00","1.384","0.098","241.060","5.600","0.000","0.000","18.000"
"67354",2007-02-01,"11:57:00","1.392","0.100","241.620","5.600","0.000","0.000","18.000"
"67355",2007-02-01,"11:58:00","1.386","0.100","241.650","5.600","0.000","0.000","18.000"
"67356",2007-02-01,"11:59:00","1.370","0.094","240.380","5.600","0.000","0.000","17.000"
"67357",2007-02-01,"12:00:00","1.360","0.090","239.570","5.600","0.000","0.000","18.000"
"67358",2007-02-01,"12:01:00","1.360","0.092","239.840","5.600","0.000","0.000","18.000"
"67359",2007-02-01,"12:02:00","1.364","0.094","240.160","5.600","0.000","0.000","17.000"
"67360",2007-02-01,"12:03:00","1.362","0.094","240.030","5.600","0.000","0.000","18.000"
"67361",2007-02-01,"12:04:00","1.370","0.096","240.870","5.600","0.000","0.000","18.000"
"67362",2007-02-01,"12:05:00","1.362","0.060","240.890","5.600","0.000","0.000","17.000"
"67363",2007-02-01,"12:06:00","1.402","0.122","240.030","5.800","0.000","0.000","18.000"
"67364",2007-02-01,"12:07:00","1.406","0.122","239.960","5.800","0.000","0.000","18.000"
"67365",2007-02-01,"12:08:00","1.402","0.122","239.850","5.800","0.000","0.000","17.000"
"67366",2007-02-01,"12:09:00","1.404","0.124","240.330","5.800","0.000","0.000","18.000"
"67367",2007-02-01,"12:10:00","1.398","0.122","240.040","5.800","0.000","0.000","18.000"
"67368",2007-02-01,"12:11:00","1.400","0.126","240.820","5.800","0.000","0.000","17.000"
"67369",2007-02-01,"12:12:00","1.392","0.122","240.140","5.800","0.000","0.000","18.000"
"67370",2007-02-01,"12:13:00","1.384","0.120","239.510","5.800","0.000","0.000","18.000"
"67371",2007-02-01,"12:14:00","1.390","0.122","240.310","5.800","0.000","0.000","17.000"
"67372",2007-02-01,"12:15:00","1.390","0.124","240.320","5.800","0.000","0.000","18.000"
"67373",2007-02-01,"12:16:00","1.386","0.122","239.930","5.800","0.000","0.000","18.000"
"67374",2007-02-01,"12:17:00","1.096","0.128","240.770","5.000","0.000","0.000","13.000"
"67375",2007-02-01,"12:18:00","0.326","0.136","241.030","1.400","0.000","0.000","0.000"
"67376",2007-02-01,"12:19:00","0.326","0.136","241.120","1.400","0.000","0.000","0.000"
"67377",2007-02-01,"12:20:00","0.326","0.134","240.620","1.400","0.000","0.000","0.000"
"67378",2007-02-01,"12:21:00","0.262","0.046","240.800","1.200","0.000","0.000","0.000"
"67379",2007-02-01,"12:22:00","0.230","0.000","240.130","1.000","0.000","0.000","0.000"
"67380",2007-02-01,"12:23:00","0.230","0.000","240.020","1.000","0.000","0.000","0.000"
"67381",2007-02-01,"12:24:00","0.230","0.000","240.290","1.000","0.000","0.000","0.000"
"67382",2007-02-01,"12:25:00","0.230","0.000","240.120","1.000","0.000","0.000","0.000"
"67383",2007-02-01,"12:26:00","0.230","0.000","240.440","1.000","0.000","0.000","0.000"
"67384",2007-02-01,"12:27:00","0.232","0.000","241.370","1.000","0.000","0.000","0.000"
"67385",2007-02-01,"12:28:00","0.232","0.000","240.880","1.000","0.000","0.000","0.000"
"67386",2007-02-01,"12:29:00","0.232","0.000","240.690","1.000","0.000","0.000","0.000"
"67387",2007-02-01,"12:30:00","0.230","0.000","240.530","1.000","0.000","0.000","0.000"
"67388",2007-02-01,"12:31:00","0.232","0.000","240.860","1.000","0.000","0.000","0.000"
"67389",2007-02-01,"12:32:00","0.232","0.000","241.090","1.000","0.000","0.000","0.000"
"67390",2007-02-01,"12:33:00","0.232","0.000","240.890","1.000","0.000","0.000","0.000"
"67391",2007-02-01,"12:34:00","0.234","0.000","241.730","1.000","0.000","0.000","0.000"
"67392",2007-02-01,"12:35:00","0.234","0.000","241.730","1.000","0.000","0.000","0.000"
"67393",2007-02-01,"12:36:00","0.232","0.000","240.810","1.000","0.000","0.000","0.000"
"67394",2007-02-01,"12:37:00","0.232","0.000","241.280","1.000","0.000","0.000","0.000"
"67395",2007-02-01,"12:38:00","0.234","0.000","241.360","1.000","0.000","0.000","0.000"
"67396",2007-02-01,"12:39:00","0.232","0.000","241.290","1.000","0.000","0.000","0.000"
"67397",2007-02-01,"12:40:00","0.258","0.000","241.520","1.200","0.000","0.000","0.000"
"67398",2007-02-01,"12:41:00","0.310","0.110","241.680","1.400","0.000","0.000","0.000"
"67399",2007-02-01,"12:42:00","0.310","0.110","241.810","1.400","0.000","0.000","0.000"
"67400",2007-02-01,"12:43:00","0.312","0.114","242.600","1.400","0.000","0.000","0.000"
"67401",2007-02-01,"12:44:00","0.312","0.114","242.790","1.400","0.000","0.000","0.000"
"67402",2007-02-01,"12:45:00","0.310","0.110","241.720","1.400","0.000","0.000","0.000"
"67403",2007-02-01,"12:46:00","0.368","0.168","241.220","1.800","0.000","0.000","0.000"
"67404",2007-02-01,"12:47:00","0.416","0.238","240.730","2.000","0.000","0.000","0.000"
"67405",2007-02-01,"12:48:00","0.408","0.236","240.180","2.000","0.000","0.000","0.000"
"67406",2007-02-01,"12:49:00","0.408","0.240","240.850","2.000","0.000","0.000","0.000"
"67407",2007-02-01,"12:50:00","0.408","0.246","241.960","2.000","0.000","0.000","0.000"
"67408",2007-02-01,"12:51:00","0.404","0.242","241.970","2.000","0.000","0.000","0.000"
"67409",2007-02-01,"12:52:00","0.334","0.140","241.700","1.400","0.000","0.000","0.000"
"67410",2007-02-01,"12:53:00","0.334","0.140","241.460","1.400","0.000","0.000","0.000"
"67411",2007-02-01,"12:54:00","0.332","0.140","241.550","1.400","0.000","0.000","0.000"
"67412",2007-02-01,"12:55:00","0.332","0.142","241.690","1.400","0.000","0.000","0.000"
"67413",2007-02-01,"12:56:00","0.330","0.138","241.000","1.400","0.000","0.000","0.000"
"67414",2007-02-01,"12:57:00","0.330","0.140","241.440","1.400","0.000","0.000","0.000"
"67415",2007-02-01,"12:58:00","0.328","0.140","241.430","1.400","0.000","0.000","0.000"
"67416",2007-02-01,"12:59:00","0.330","0.144","241.870","1.400","0.000","0.000","0.000"
"67417",2007-02-01,"13:00:00","0.328","0.144","241.750","1.400","0.000","0.000","0.000"
"67418",2007-02-01,"13:01:00","0.328","0.142","241.640","1.400","0.000","0.000","0.000"
"67419",2007-02-01,"13:02:00","0.258","0.000","242.020","1.200","0.000","0.000","0.000"
"67420",2007-02-01,"13:03:00","0.234","0.000","241.530","1.000","0.000","0.000","0.000"
"67421",2007-02-01,"13:04:00","0.232","0.000","241.240","1.000","0.000","0.000","0.000"
"67422",2007-02-01,"13:05:00","0.234","0.000","241.480","1.000","0.000","0.000","0.000"
"67423",2007-02-01,"13:06:00","0.232","0.000","240.550","1.000","0.000","0.000","0.000"
"67424",2007-02-01,"13:07:00","0.232","0.000","240.420","1.000","0.000","0.000","0.000"
"67425",2007-02-01,"13:08:00","0.230","0.000","239.880","1.000","0.000","0.000","0.000"
"67426",2007-02-01,"13:09:00","0.230","0.000","239.490","1.000","0.000","0.000","0.000"
"67427",2007-02-01,"13:10:00","0.228","0.000","238.820","1.000","0.000","0.000","0.000"
"67428",2007-02-01,"13:11:00","0.228","0.000","238.190","1.000","0.000","0.000","0.000"
"67429",2007-02-01,"13:12:00","0.228","0.000","238.190","1.000","0.000","0.000","0.000"
"67430",2007-02-01,"13:13:00","0.228","0.000","238.580","1.000","0.000","0.000","0.000"
"67431",2007-02-01,"13:14:00","0.228","0.000","238.710","1.000","0.000","0.000","0.000"
"67432",2007-02-01,"13:15:00","0.228","0.000","238.240","1.000","0.000","0.000","0.000"
"67433",2007-02-01,"13:16:00","0.228","0.000","238.770","1.000","0.000","0.000","0.000"
"67434",2007-02-01,"13:17:00","0.230","0.000","239.400","1.000","0.000","0.000","0.000"
"67435",2007-02-01,"13:18:00","0.230","0.000","239.480","1.000","0.000","0.000","0.000"
"67436",2007-02-01,"13:19:00","0.230","0.000","239.560","1.000","0.000","0.000","0.000"
"67437",2007-02-01,"13:20:00","0.230","0.000","239.850","1.000","0.000","0.000","0.000"
"67438",2007-02-01,"13:21:00","0.232","0.000","240.430","1.000","0.000","0.000","0.000"
"67439",2007-02-01,"13:22:00","0.240","0.000","240.470","1.000","0.000","0.000","0.000"
"67440",2007-02-01,"13:23:00","0.238","0.000","240.470","1.000","0.000","0.000","0.000"
"67441",2007-02-01,"13:24:00","0.238","0.000","240.500","1.000","0.000","0.000","0.000"
"67442",2007-02-01,"13:25:00","0.238","0.000","240.690","1.000","0.000","0.000","0.000"
"67443",2007-02-01,"13:26:00","0.238","0.000","240.740","1.000","0.000","0.000","0.000"
"67444",2007-02-01,"13:27:00","0.312","0.068","241.950","1.600","0.000","0.000","0.000"
"67445",2007-02-01,"13:28:00","0.422","0.248","242.060","2.000","0.000","0.000","0.000"
"67446",2007-02-01,"13:29:00","0.418","0.246","241.720","2.000","0.000","0.000","0.000"
"67447",2007-02-01,"13:30:00","0.416","0.248","241.880","2.000","0.000","0.000","0.000"
"67448",2007-02-01,"13:31:00","0.416","0.250","242.270","2.000","0.000","0.000","0.000"
"67449",2007-02-01,"13:32:00","0.412","0.248","241.790","2.000","0.000","0.000","0.000"
"67450",2007-02-01,"13:33:00","0.408","0.246","241.450","2.000","0.000","0.000","0.000"
"67451",2007-02-01,"13:34:00","0.404","0.242","240.960","2.000","0.000","0.000","0.000"
"67452",2007-02-01,"13:35:00","0.402","0.242","240.980","2.000","0.000","0.000","0.000"
"67453",2007-02-01,"13:36:00","0.400","0.240","240.730","1.800","0.000","0.000","0.000"
"67454",2007-02-01,"13:37:00","0.406","0.238","240.400","2.000","0.000","0.000","0.000"
"67455",2007-02-01,"13:38:00","0.396","0.228","240.130","1.800","0.000","0.000","0.000"
"67456",2007-02-01,"13:39:00","0.332","0.136","240.300","1.400","0.000","0.000","0.000"
"67457",2007-02-01,"13:40:00","0.330","0.132","239.620","1.400","0.000","0.000","0.000"
"67458",2007-02-01,"13:41:00","0.328","0.130","239.110","1.400","0.000","0.000","0.000"
"67459",2007-02-01,"13:42:00","0.328","0.128","238.640","1.400","0.000","0.000","0.000"
"67460",2007-02-01,"13:43:00","0.248","0.000","239.750","1.000","0.000","0.000","0.000"
"67461",2007-02-01,"13:44:00","0.288","0.052","239.770","1.400","0.000","0.000","0.000"
"67462",2007-02-01,"13:45:00","0.316","0.122","239.760","1.400","0.000","1.000","0.000"
"67463",2007-02-01,"13:46:00","0.312","0.120","239.610","1.400","0.000","1.000","0.000"
"67464",2007-02-01,"13:47:00","0.312","0.120","239.580","1.400","0.000","1.000","0.000"
"67465",2007-02-01,"13:48:00","0.312","0.116","238.770","1.400","0.000","2.000","0.000"
"67466",2007-02-01,"13:49:00","0.312","0.116","238.690","1.400","0.000","1.000","0.000"
"67467",2007-02-01,"13:50:00","0.312","0.116","238.730","1.400","0.000","1.000","0.000"
"67468",2007-02-01,"13:51:00","0.314","0.118","239.090","1.400","0.000","2.000","0.000"
"67469",2007-02-01,"13:52:00","0.320","0.120","239.440","1.400","0.000","1.000","0.000"
"67470",2007-02-01,"13:53:00","0.320","0.120","239.720","1.400","0.000","2.000","0.000"
"67471",2007-02-01,"13:54:00","0.320","0.120","239.770","1.400","0.000","1.000","0.000"
"67472",2007-02-01,"13:55:00","0.318","0.120","239.650","1.400","0.000","1.000","0.000"
"67473",2007-02-01,"13:56:00","0.320","0.124","240.600","1.400","0.000","2.000","0.000"
"67474",2007-02-01,"13:57:00","0.318","0.122","240.120","1.400","0.000","1.000","0.000"
"67475",2007-02-01,"13:58:00","0.318","0.122","240.090","1.400","0.000","1.000","0.000"
"67476",2007-02-01,"13:59:00","0.316","0.122","239.830","1.400","0.000","2.000","0.000"
"67477",2007-02-01,"14:00:00","0.314","0.120","239.700","1.400","0.000","1.000","0.000"
"67478",2007-02-01,"14:01:00","0.310","0.124","240.440","1.400","0.000","1.000","0.000"
"67479",2007-02-01,"14:02:00","0.310","0.128","241.630","1.400","0.000","2.000","0.000"
"67480",2007-02-01,"14:03:00","0.310","0.130","242.040","1.400","0.000","1.000","0.000"
"67481",2007-02-01,"14:04:00","0.308","0.128","241.560","1.400","0.000","1.000","0.000"
"67482",2007-02-01,"14:05:00","0.308","0.126","241.140","1.400","0.000","1.000","0.000"
"67483",2007-02-01,"14:06:00","0.308","0.128","241.560","1.400","0.000","2.000","0.000"
"67484",2007-02-01,"14:07:00","0.314","0.130","241.620","1.400","0.000","1.000","0.000"
"67485",2007-02-01,"14:08:00","0.358","0.170","241.940","1.800","0.000","1.000","0.000"
"67486",2007-02-01,"14:09:00","0.424","0.268","242.030","2.000","0.000","1.000","0.000"
"67487",2007-02-01,"14:10:00","0.420","0.268","242.210","2.000","0.000","2.000","0.000"
"67488",2007-02-01,"14:11:00","0.416","0.264","241.550","2.000","0.000","1.000","0.000"
"67489",2007-02-01,"14:12:00","0.412","0.258","240.590","2.000","0.000","1.000","0.000"
"67490",2007-02-01,"14:13:00","0.390","0.224","240.330","1.800","0.000","1.000","0.000"
"67491",2007-02-01,"14:14:00","0.376","0.164","240.000","1.800","0.000","0.000","0.000"
"67492",2007-02-01,"14:15:00","0.410","0.236","239.900","2.000","0.000","0.000","0.000"
"67493",2007-02-01,"14:16:00","0.406","0.236","240.210","2.000","0.000","0.000","0.000"
"67494",2007-02-01,"14:17:00","0.404","0.238","240.610","2.000","0.000","0.000","0.000"
"67495",2007-02-01,"14:18:00","0.402","0.238","240.420","2.000","0.000","0.000","0.000"
"67496",2007-02-01,"14:19:00","0.402","0.238","240.410","1.800","0.000","0.000","0.000"
"67497",2007-02-01,"14:20:00","0.400","0.240","240.500","1.800","0.000","0.000","0.000"
"67498",2007-02-01,"14:21:00","0.400","0.242","240.660","1.800","0.000","0.000","0.000"
"67499",2007-02-01,"14:22:00","0.404","0.240","240.520","2.000","0.000","0.000","0.000"
"67500",2007-02-01,"14:23:00","0.402","0.242","240.750","2.000","0.000","0.000","0.000"
"67501",2007-02-01,"14:24:00","0.328","0.136","240.430","1.400","0.000","0.000","0.000"
"67502",2007-02-01,"14:25:00","0.308","0.108","240.810","1.400","0.000","0.000","0.000"
"67503",2007-02-01,"14:26:00","0.250","0.000","241.450","1.000","0.000","0.000","0.000"
"67504",2007-02-01,"14:27:00","0.240","0.000","242.080","1.000","0.000","0.000","0.000"
"67505",2007-02-01,"14:28:00","0.236","0.000","241.760","1.000","0.000","0.000","0.000"
"67506",2007-02-01,"14:29:00","0.232","0.000","241.410","1.000","0.000","0.000","0.000"
"67507",2007-02-01,"14:30:00","0.232","0.000","241.650","1.000","0.000","0.000","0.000"
"67508",2007-02-01,"14:31:00","0.232","0.000","241.290","1.000","0.000","0.000","0.000"
"67509",2007-02-01,"14:32:00","0.232","0.000","241.030","1.000","0.000","0.000","0.000"
"67510",2007-02-01,"14:33:00","0.232","0.000","241.450","1.000","0.000","0.000","0.000"
"67511",2007-02-01,"14:34:00","0.232","0.000","241.720","1.000","0.000","0.000","0.000"
"67512",2007-02-01,"14:35:00","0.232","0.000","241.550","1.000","0.000","0.000","0.000"
"67513",2007-02-01,"14:36:00","0.232","0.000","240.800","1.000","0.000","0.000","0.000"
"67514",2007-02-01,"14:37:00","0.240","0.000","241.580","1.000","0.000","0.000","0.000"
"67515",2007-02-01,"14:38:00","0.240","0.000","241.970","1.000","0.000","0.000","0.000"
"67516",2007-02-01,"14:39:00","0.240","0.000","242.580","1.000","0.000","0.000","0.000"
"67517",2007-02-01,"14:40:00","0.236","0.000","243.060","1.000","0.000","0.000","0.000"
"67518",2007-02-01,"14:41:00","0.236","0.000","243.000","1.000","0.000","0.000","0.000"
"67519",2007-02-01,"14:42:00","0.232","0.000","241.550","1.000","0.000","0.000","0.000"
"67520",2007-02-01,"14:43:00","0.234","0.000","241.810","1.000","0.000","0.000","0.000"
"67521",2007-02-01,"14:44:00","0.232","0.000","241.320","1.000","0.000","0.000","0.000"
"67522",2007-02-01,"14:45:00","0.232","0.000","241.170","1.000","0.000","0.000","0.000"
"67523",2007-02-01,"14:46:00","0.232","0.000","240.750","1.000","0.000","0.000","0.000"
